Country or Area,Year,Value
Russian Federation,2001,1507706.569
Russian Federation,2000,1471259.489
Russian Federation,1999,1486300.503
Russian Federation,1998,1458367.83
Russian Federation,1997,1475360.211
Russian Federation,1996,1580375.678
Russian Federation,1995,1613141.141
Russian Federation,1994,1641616.084
Russian Federation,1993,1859679.401
Russian Federation,1992,1957886.127
Russian Federation,1991,2396204.964
Russian Federation,1990,2525517.951
Slovakia,2019,33773.45091
Slovakia,2018,36029.54143
Slovakia,2017,36030.60604
Slovakia,2016,34855.94481
Slovakia,2015,34410.63218
Slovakia,2014,33591.13713
Slovakia,2013,35507.16714
Slovakia,2012,35921.15496
Slovakia,2011,37999.48929
Slovakia,2010,38411.71489
Slovakia,2009,37634.91983
Slovakia,2008,41372.97191
Slovakia,2007,40976.33157
Slovakia,2006,42557.3192
Slovakia,2005,42792.58512
Slovakia,2004,42787.21826
Slovakia,2003,42306.68279
Slovakia,2002,41974.80038
Slovakia,2001,43245.26994
Slovakia,2000,41152.23734
Slovakia,1999,43061.27944
Slovakia,1998,43931.93619
Slovakia,1997,44171.52085
Slovakia,1996,44041.77288
Slovakia,1995,44174.1122
Slovakia,1994,43731.63907
Slovakia,1993,46332.79385
Slovakia,1992,48875.44592
Slovakia,1991,53282.00499
Slovakia,1990,61475.35923
Slovenia,2019,14005.90061
Slovenia,2018,14493.54431
Slovenia,2017,14591.88248
Slovenia,2016,14425.25232
Slovenia,2015,13622.78251
Slovenia,2014,13540.46173
Slovenia,2013,15106.40502
Slovenia,2012,15736.75212
Slovenia,2011,16333.59026
Slovenia,2010,16431.81762
Slovenia,2009,16176.75178
Slovenia,2008,18249.87396
Slovenia,2007,17315.21884
Slovenia,2006,17150.49546
Slovenia,2005,16904.77041
Slovenia,2004,16679.95052
Slovenia,2003,16249.61807
Slovenia,2002,16547.10865
Slovenia,2001,16288.26597
Slovenia,2000,15043.12718
Slovenia,1999,15405.33918
Slovenia,1998,16035.2916
Slovenia,1997,16506.54456
Slovenia,1996,15987.07948
Slovenia,1995,15342.48424
Slovenia,1994,14628.13596
Slovenia,1993,14233.70499
Slovenia,1992,13872.6063
Slovenia,1991,13962.07277
Slovenia,1990,15082.95705
Spain,2019,251498.499
Spain,2018,269713.4365
Spain,2017,274641.963
Spain,2016,260757.9559
Spain,2015,271694.203
Spain,2014,255067.9017
Spain,2013,252726.1232
Spain,2012,278963.9268
Spain,2011,284729.5298
Spain,2010,283872.7128
Spain,2009,297385.0747
Spain,2008,336767.4648
Spain,2007,368546.0204
Spain,2006,360702.6017
Spain,2005,369681.3004
Spain,2004,354611.8467
Spain,2003,337700.8536
Spain,2002,333447.0524
Spain,2001,313343.9514
Spain,2000,311384.5856
Spain,1999,299540.2652
Spain,1998,276064.7619
Spain,1997,267420.0948
Spain,1996,254883.1954
Spain,1995,267458.288
Spain,1994,253688.033
Spain,1993,241208.9871
Spain,1992,249831.3568
Spain,1991,240932.2546
Spain,1990,231194.1614
Sweden,2019,40936.86657
Sweden,2018,42095.40805
Sweden,2017,42593.72798
Sweden,2016,43262.00869
Sweden,2015,43602.60052
Sweden,2014,43335.94383
Sweden,2013,45205.99616
Sweden,2012,46773.85086
Sweden,2011,49257.26916
Sweden,2010,53126.35317
Sweden,2009,47252.20122
Sweden,2008,50886.83917
Sweden,2007,52970.19148
Sweden,2006,53702.63878
Sweden,2005,53884.41643
Sweden,2004,56501.1793
Sweden,2003,57188.35235
Sweden,2002,56606.99448
Sweden,2001,55637.6485
Sweden,2000,54709.80295
Sweden,1999,55857.37448
Sweden,1998,58721.85818
Sweden,1997,58251.19779
Sweden,1996,63349.95088
Sweden,1995,59414.42407
Sweden,1994,59999.7538
Sweden,1993,57536.23759
Sweden,1992,57495.15532
Sweden,1991,57752.8571
Sweden,1990,57378.33776
Switzerland,2019,36741.8645
Switzerland,2018,36867.63087
Switzerland,2017,38182.51276
Switzerland,2016,39192.54363
Switzerland,2015,38731.0039
Switzerland,2014,39231.21971
Switzerland,2013,43185.68069
Switzerland,2012,42254.63172
Switzerland,2011,40985.44368
Switzerland,2010,45049.37716
Switzerland,2009,43534.48139
Switzerland,2008,44714.0479
Switzerland,2007,43368.09006
Switzerland,2006,45373.45516
Switzerland,2005,45788.17421
Switzerland,2004,45236.39722
Switzerland,2003,44651.90488
Switzerland,2002,43467.5071
Switzerland,2001,45082.40082
Switzerland,2000,43617.59084
Switzerland,1999,44445.86132
Switzerland,1998,44614.71363
Switzerland,1997,43037.15222
Switzerland,1996,44098.70395
Switzerland,1995,43412.71941
Switzerland,1994,42675.78312
Switzerland,1993,43600.91185
Switzerland,1992,46008.82265
Switzerland,1991,46132.16883
Switzerland,1990,44152.76844
Turkey,2019,399344.9144
Turkey,2018,419436.9054
Turkey,2017,425329.23
Turkey,2016,401239.7383
Turkey,2015,381331.943
Turkey,2014,361675.4626
Turkey,2013,345220.5837
Turkey,2012,353666.2091
Turkey,2011,339482.2521
Turkey,2010,314380.0326
Turkey,2009,315359.6376
Turkey,2008,309321.1949
Turkey,2007,312736.7085
Turkey,2006,281649.1849
Turkey,2005,264200.7972
Turkey,2004,244464.1125
Turkey,2003,236483.8929
Turkey,2002,220977.7011
Turkey,2001,213486.0939
Turkey,2000,229790.6013
Turkey,1999,207804.1627
Turkey,1998,212040.2817
Turkey,1997,212005.5681
Turkey,1996,199521.9389
Turkey,1995,180903.0474
Turkey,1994,167433.1133
Turkey,1993,171011.1628
Turkey,1992,163922.2497
Turkey,1991,157982.0046
Turkey,1990,151508.4676
Ukraine,2019,222579.3231
Ukraine,2018,232032.926
Ukraine,2017,223084.9761
Ukraine,2016,234005.9548
Ukraine,2015,223822.1154
Ukraine,2014,257508.6058
Ukraine,2013,297249.6394
Ukraine,2012,303976.4305
Ukraine,2011,307952.8414
Ukraine,2010,294078.3225
Ukraine,2009,277293.5006
Ukraine,2008,325532.7129
Ukraine,2007,336364.0135
Ukraine,2006,332670.3372
Ukraine,2005,313118.0879
Ukraine,2004,310362.7483
Ukraine,2003,307017.4717
Ukraine,2002,295673.4905
Ukraine,2001,303559.2295
Ukraine,2000,285337.2013
Ukraine,1999,298203.9603
Ukraine,1998,328578.9375
Ukraine,1997,340242.6862
Ukraine,1996,351408.7528
Ukraine,1995,389864.6148
Ukraine,1994,419266.3007
Ukraine,1993,510199.5373
Ukraine,1992,589060.2509
Ukraine,1991,632536.6261
Ukraine,1990,705829.9918
United Kingdom,2019,369729.9509
United Kingdom,2018,382603.64
United Kingdom,2017,388282.6941
United Kingdom,2016,400052.0868
United Kingdom,2015,423048.8012
United Kingdom,2014,439245.8352
United Kingdom,2013,478093.8998
United Kingdom,2012,488222.9916
United Kingdom,2011,470256.4894
United Kingdom,2010,512470.5611
United Kingdom,2009,494717.774
United Kingdom,2008,545364.5184
United Kingdom,2007,560189.7051
United Kingdom,2006,568431.4375
United Kingdom,2005,570755.8367
United Kingdom,2004,573679.4015
United Kingdom,2003,572230.7017
United Kingdom,2002,560811.3676
United Kingdom,2001,577043.4744
United Kingdom,2000,568299.6839
United Kingdom,1999,561807.1621
United Kingdom,1998,568297.7693
United Kingdom,1997,563012.0092
United Kingdom,1996,588878.2869
United Kingdom,1995,567261.6418
United Kingdom,1994,575307.5386
United Kingdom,1993,579299.7939
United Kingdom,1992,593537.1538
United Kingdom,1991,609117.4735
United Kingdom,1990,601051.5809
United States of America,2019,5255816.207
United States of America,2018,5375490.614
United States of America,2017,5207751.278
United States of America,2016,5248023.931
United States of America,2015,5371770.557
United States of America,2014,5522807.202
United States of America,2013,5474256.77
United States of America,2012,5338698.344
United States of America,2011,5540173.478
United States of America,2010,5675786.435
United States of America,2009,5478209.686
United States of America,2008,5914077.766
United States of America,2007,6131004.158
United States of America,2006,6051668.046
United States of America,2005,6134521.473
United States of America,2004,6114006.88
United States of America,2003,6011837.495
United States of America,2002,5946770.566
United States of America,2001,5904881.595
United States of America,2000,6010508.353
United States of America,1999,5804668.919
United States of America,1998,5731049.595
United States of America,1997,5686464.995
United States of America,1996,5610581.589
United States of America,1995,5421502.465
United States of America,1994,5358824.048
United States of America,1993,5267343.06
United States of America,1992,5167480.847
United States of America,1991,5057930.94
United States of America,1990,5113454.675
